timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610548128030,331,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-287,text,true,,69523,224,23,23,http://www.bing.com/,58,0,25
1610548128030,58,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-287,,true,,254,110,23,23,http://bing.com/,58,0,25
1610548128089,272,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-287,text,true,,69269,114,23,23,http://www.bing.com/,191,0,49
1610548128064,456,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-286,text,true,,69523,224,28,28,http://www.bing.com/,74,0,23
1610548128064,74,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-286,,true,,252,110,28,28,http://bing.com/,74,0,23
1610548128140,380,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-286,text,true,,69271,114,28,28,http://www.bing.com/,221,0,97
1610548128118,420,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-297,text,true,,69525,224,29,29,http://www.bing.com/,138,0,81
1610548128118,138,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-297,,true,,254,110,29,29,http://bing.com/,138,0,81
1610548128257,281,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-297,text,true,,69271,114,29,29,http://www.bing.com/,89,0,33
1610548128198,401,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-282,text,true,,69524,224,31,31,http://www.bing.com/,92,0,58
1610548128198,92,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-282,,true,,254,110,31,31,http://bing.com/,92,0,58
1610548128291,308,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-282,text,true,,69270,114,31,31,http://www.bing.com/,84,0,26
1610548128255,462,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-296,text,true,,69524,224,34,34,http://www.bing.com/,62,0,35
1610548128255,62,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-296,,true,,252,110,34,34,http://bing.com/,62,0,35
1610548128317,400,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-296,text,true,,69272,114,34,34,http://www.bing.com/,98,0,27
1610548128239,488,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-299,text,true,,69524,224,34,34,http://www.bing.com/,71,0,39
1610548128239,71,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-299,,true,,254,110,34,34,http://bing.com/,71,0,39
1610548128310,417,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-299,text,true,,69270,114,34,34,http://www.bing.com/,90,0,30
1610548128099,648,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-285,text,true,,69518,224,35,35,http://www.bing.com/,133,0,39
1610548128099,133,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-285,,true,,254,110,35,35,http://bing.com/,133,0,39
1610548128233,514,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-285,text,true,,69264,114,35,35,http://www.bing.com/,207,0,40
1610548128249,518,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-290,text,true,,69522,224,36,36,http://www.bing.com/,66,0,30
1610548128249,66,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-290,,true,,252,110,36,36,http://bing.com/,66,0,30
1610548128315,452,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-290,text,true,,69270,114,36,36,http://www.bing.com/,82,0,25
1610548128239,533,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-292,text,true,,69523,224,36,36,http://www.bing.com/,67,0,34
1610548128239,67,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-292,,true,,252,110,36,36,http://bing.com/,67,0,34
1610548128306,466,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-292,text,true,,69271,114,36,36,http://www.bing.com/,112,0,33
1610548128249,523,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-300,text,true,,69516,224,36,36,http://www.bing.com/,66,0,30
1610548128249,66,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-300,,true,,252,110,36,36,http://bing.com/,66,0,30
1610548128315,457,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-300,text,true,,69264,114,36,36,http://www.bing.com/,85,0,29
1610548128271,526,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-291,text,true,,69523,224,37,37,http://www.bing.com/,63,0,33
1610548128271,63,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-291,,true,,254,110,37,37,http://bing.com/,63,0,33
1610548128334,463,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-291,text,true,,69269,114,37,37,http://www.bing.com/,149,0,27
1610548128148,667,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-293,text,true,,69523,224,37,37,http://www.bing.com/,125,0,89
1610548128148,125,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-293,,true,,252,110,37,37,http://bing.com/,125,0,89
1610548128273,542,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-293,text,true,,69271,114,37,37,http://www.bing.com/,205,0,32
1610548128140,677,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-294,text,true,,69525,224,37,37,http://www.bing.com/,133,0,97
1610548128230,587,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-298,text,true,,69521,224,37,37,http://www.bing.com/,75,0,43
1610548128140,133,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-294,,true,,254,110,37,37,http://bing.com/,133,0,97
1610548128230,75,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-298,,true,,252,110,37,37,http://bing.com/,75,0,43
1610548128273,544,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-294,text,true,,69271,114,37,37,http://www.bing.com/,211,0,33
1610548128305,512,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-298,text,true,,69269,114,37,37,http://www.bing.com/,215,0,34
1610548128255,568,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-295,text,true,,69523,224,37,37,http://www.bing.com/,62,0,35
1610548128264,559,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-280,text,true,,69523,224,37,37,http://www.bing.com/,53,0,30
1610548128255,62,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-295,,true,,252,110,37,37,http://bing.com/,62,0,35
1610548128264,53,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-280,,true,,252,110,37,37,http://bing.com/,53,0,30
1610548128317,506,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-295,text,true,,69271,114,37,37,http://www.bing.com/,228,0,28
1610548128318,505,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-280,text,true,,69271,114,37,37,http://www.bing.com/,227,0,26
1610548128230,612,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-281,text,true,,69525,224,38,38,http://www.bing.com/,76,0,43
1610548128230,76,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-281,,true,,254,110,38,38,http://bing.com/,76,0,43
1610548128307,535,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-281,text,true,,69271,114,38,38,http://www.bing.com/,231,0,32
1610548128130,713,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-284,text,true,,69519,224,38,38,http://www.bing.com/,141,0,98
1610548128130,141,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-284,,true,,254,110,38,38,http://bing.com/,141,0,98
1610548128271,572,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-284,text,true,,69265,114,38,38,http://www.bing.com/,233,0,34
1610548128165,681,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-283,text,true,,69522,224,38,38,http://www.bing.com/,113,0,73
1610548128165,113,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-283,,true,,252,110,38,38,http://bing.com/,113,0,73
1610548128280,566,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-283,text,true,,69270,114,38,38,http://www.bing.com/,214,0,33
1610548128271,581,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-289,text,true,,69522,224,38,38,http://www.bing.com/,63,0,34
1610548128307,545,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-288,text,true,,69523,224,38,38,http://www.bing.com/,67,0,32
1610548128271,63,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-289,,true,,252,110,38,38,http://bing.com/,63,0,34
1610548128307,67,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-288,,true,,254,110,38,38,http://bing.com/,67,0,32
1610548128334,518,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-289,text,true,,69270,114,38,38,http://www.bing.com/,159,0,26
1610548128374,478,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-288,text,true,,69269,114,38,38,http://www.bing.com/,328,0,29
1610548128331,542,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-278,text,true,,69521,224,39,39,http://www.bing.com/,69,0,29
1610548128331,69,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-278,,true,,252,110,39,39,http://bing.com/,69,0,29
1610548128401,472,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-278,text,true,,69269,114,39,39,http://www.bing.com/,309,0,92
1610548128364,568,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-277,text,true,,69520,224,41,41,http://www.bing.com/,140,0,39
1610548128364,140,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-277,,true,,252,110,41,41,http://bing.com/,140,0,39
1610548128504,428,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-277,text,true,,69268,114,41,41,http://www.bing.com/,346,0,205
1610548128297,714,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-279,text,true,,69523,224,43,43,http://www.bing.com/,64,0,36
1610548128297,64,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-279,,true,,254,110,43,43,http://bing.com/,64,0,36
1610548128362,649,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-279,text,true,,69269,114,43,43,http://www.bing.com/,467,0,37
1610548128630,655,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-269,text,true,,69518,224,51,51,http://www.bing.com/,223,0,164
1610548128630,223,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-269,,true,,254,110,51,51,http://bing.com/,223,0,164
1610548128854,431,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-269,text,true,,69264,114,51,51,http://www.bing.com/,157,0,57
1610548128464,916,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-274,text,true,,69522,224,54,54,http://www.bing.com/,351,0,191
1610548128464,351,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-274,,true,,252,110,54,54,http://bing.com/,351,0,191
1610548128816,564,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-274,text,true,,69270,114,54,54,http://www.bing.com/,134,0,44
1610548128430,972,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-275,text,true,,69524,224,55,55,http://www.bing.com/,320,0,114
1610548128430,320,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-275,,true,,252,110,55,55,http://bing.com/,320,0,114
1610548128750,652,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-275,text,true,,69272,114,55,55,http://www.bing.com/,190,0,96
1610548128539,914,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-297,text,true,,69520,224,56,56,http://www.bing.com/,304,0,191
1610548128539,304,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-297,,true,,252,110,56,56,http://bing.com/,304,0,191
1610548128843,610,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-297,text,true,,69268,114,56,56,http://www.bing.com/,123,0,50
1610548128730,738,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-266,text,true,,69522,224,57,57,http://www.bing.com/,163,0,111
1610548128730,163,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-266,,true,,252,110,57,57,http://bing.com/,163,0,111
1610548128895,573,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-266,text,true,,69270,114,57,57,http://www.bing.com/,174,0,55
1610548128498,973,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-273,text,true,,69515,224,57,57,http://www.bing.com/,328,0,211
1610548128498,328,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-273,,true,,252,110,57,57,http://bing.com/,328,0,211
1610548128827,644,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-273,text,true,,69263,114,57,57,http://www.bing.com/,246,0,60
1610548128767,762,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-290,text,true,,69524,224,58,58,http://www.bing.com/,140,0,79
1610548128767,140,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-290,,true,,252,110,58,58,http://bing.com/,140,0,79
1610548128907,622,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-290,text,true,,69272,114,58,58,http://www.bing.com/,198,0,57
1610548128600,940,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-282,text,true,,69521,224,59,59,http://www.bing.com/,247,0,172
1610548128600,247,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-282,,true,,252,110,59,59,http://bing.com/,247,0,172
1610548128848,692,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-282,text,true,,69269,114,59,59,http://www.bing.com/,258,0,58
1610548128598,972,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-270,text,true,,69519,224,60,60,http://www.bing.com/,249,0,173
1610548128598,249,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-270,,true,,254,110,60,60,http://bing.com/,249,0,173
1610548128848,722,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-270,text,true,,69265,114,60,60,http://www.bing.com/,278,0,63
1610548128564,1030,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-271,text,true,,69521,224,60,60,http://www.bing.com/,282,0,193
1610548128564,282,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-271,,true,,252,110,60,60,http://bing.com/,282,0,193
1610548128848,746,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-271,text,true,,69269,114,60,60,http://www.bing.com/,267,0,60
1610548128824,792,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-280,text,true,,69524,224,61,61,http://www.bing.com/,116,0,63
1610548128728,888,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-299,text,true,,69524,224,61,61,http://www.bing.com/,160,0,113
1610548128824,116,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-280,,true,,252,110,61,61,http://bing.com/,116,0,63
1610548128728,160,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-299,,true,,254,110,61,61,http://bing.com/,160,0,113
1610548128940,676,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-280,text,true,,69272,114,61,61,http://www.bing.com/,243,0,87
1610548128888,728,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-299,text,true,,69270,114,61,61,http://www.bing.com/,279,0,62
1610548128816,809,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-293,text,true,,69515,224,61,61,http://www.bing.com/,96,0,44
1610548128816,96,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-293,,true,,252,110,61,61,http://bing.com/,96,0,44
1610548128912,713,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-293,text,true,,69263,114,61,61,http://www.bing.com/,294,0,60
1610548128797,867,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-264,text,true,,69521,224,63,63,http://www.bing.com/,114,0,55
1610548128797,114,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-264,,true,,252,110,63,63,http://bing.com/,114,0,55
1610548128912,752,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-264,text,true,,69269,114,63,63,http://www.bing.com/,342,0,60
1610548128747,962,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-285,text,true,,69521,224,64,64,http://www.bing.com/,146,0,96
1610548128747,146,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-285,,true,,252,110,64,64,http://bing.com/,146,0,96
1610548128894,815,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-285,text,true,,69269,114,64,64,http://www.bing.com/,274,0,56
1610548128818,924,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-298,text,true,,69522,224,65,65,http://www.bing.com/,94,0,42
1610548128818,94,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-298,,true,,252,110,65,65,http://bing.com/,94,0,42
1610548128912,830,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-298,text,true,,69270,114,65,65,http://www.bing.com/,194,0,60
1610548128764,989,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-265,text,true,,69522,224,65,65,http://www.bing.com/,142,0,82
1610548128764,142,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-265,,true,,252,110,65,65,http://bing.com/,142,0,82
1610548128908,845,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-265,text,true,,69270,114,65,65,http://www.bing.com/,337,0,56
1610548128843,924,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-281,text,true,,69520,224,66,66,http://www.bing.com/,97,0,45
1610548128843,97,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-281,,true,,252,110,66,66,http://bing.com/,97,0,45
1610548128940,827,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-281,text,true,,69268,114,66,66,http://www.bing.com/,411,0,86
1610548128824,996,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-295,text,true,,69522,224,67,67,http://www.bing.com/,116,0,63
1610548128824,116,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-295,,true,,252,110,67,67,http://bing.com/,116,0,63
1610548128940,880,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-295,text,true,,69270,114,67,67,http://www.bing.com/,253,0,86
1610548128897,1038,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-261,text,true,,69522,224,71,71,http://www.bing.com/,172,0,67
1610548128932,1003,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-277,text,true,,69521,224,71,71,http://www.bing.com/,203,0,94
1610548128897,172,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-261,,true,,252,110,71,71,http://bing.com/,172,0,67
1610548128932,203,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-277,,true,,252,110,71,71,http://bing.com/,203,0,94
1610548129070,865,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-261,text,true,,69270,114,71,71,http://www.bing.com/,444,0,174
1610548129135,800,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-277,text,true,,69269,114,71,71,http://www.bing.com/,509,0,244
1610548128397,1545,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-276,text,true,,69517,224,71,71,http://www.bing.com/,305,0,96
1610548128397,305,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-276,,true,,252,110,71,71,http://bing.com/,305,0,96
1610548128703,1239,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-276,text,true,,69265,114,71,71,http://www.bing.com/,654,0,114
1610548128830,1122,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-263,text,true,,69521,224,71,71,http://www.bing.com/,110,0,57
1610548128830,110,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-263,,true,,252,110,71,71,http://bing.com/,110,0,57
1610548128941,1011,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-263,text,true,,69269,114,71,71,http://www.bing.com/,391,0,86
1610548128853,1146,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-289,text,true,,69514,224,73,73,http://www.bing.com/,113,0,58
1610548128853,113,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-289,,true,,252,110,73,73,http://bing.com/,113,0,58
1610548128966,1033,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-289,text,true,,69262,114,73,73,http://www.bing.com/,439,0,102
1610548128963,1040,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-259,text,true,,69525,224,73,73,http://www.bing.com/,282,0,105
1610548128963,282,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-259,,true,,254,110,73,73,http://bing.com/,282,0,105
1610548129246,757,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-259,text,true,,69271,114,73,73,http://www.bing.com/,563,0,239
1610548128844,1181,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-284,text,true,,69524,224,73,73,http://www.bing.com/,223,0,44
1610548128844,223,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-284,,true,,254,110,73,73,http://bing.com/,223,0,44
1610548129067,958,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-284,text,true,,69270,114,73,73,http://www.bing.com/,418,0,171
1610548128873,1179,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-278,text,true,,69521,224,74,74,http://www.bing.com/,133,0,52
